"county","fips","vtd","cntyvtd","office","name_can","party","incumbent","votes"
"Hamilton                      ",193,"0004","1930004","CCA 5","Sanders-Castro","G","N",1
"Hamilton                      ",193,"0005","1930005","CCA 5","Sanders-Castro","G","N",1
"Hamilton                      ",193,"0007","1930007","CCA 5","Sanders-Castro","G","N",6
"Hamilton                      ",193,"0009","1930009","CCA 5","Sanders-Castro","G","N",0
"Hamilton                      ",193,"0012","1930012","CCA 5","Sanders-Castro","G","N",3
"Hamilton                      ",193,"0014","1930014","CCA 5","Sanders-Castro","G","N",0
"Hamilton                      ",193,"0015","1930015","CCA 5","Sanders-Castro","G","N",1
"Hamilton                      ",193,"0017","1930017","CCA 5","Sanders-Castro","G","N",0
"Hamilton                      ",193,"0022","1930022","CCA 5","Sanders-Castro","G","N",6
"Hamilton                      ",193,"0023","1930023","CCA 5","Sanders-Castro","G","N",4
"Hamilton                      ",193,"0001","1930001","CCA 6","Keasler","R","Y",453
"Hamilton                      ",193,"0004","1930004","CCA 6","Keasler","R","Y",62
"Hamilton                      ",193,"0005","1930005","CCA 6","Keasler","R","Y",73
"Hamilton                      ",193,"0007","1930007","CCA 6","Keasler","R","Y",700
"Hamilton                      ",193,"0009","1930009","CCA 6","Keasler","R","Y",122
"Hamilton                      ",193,"0012","1930012","CCA 6","Keasler","R","Y",120
"Hamilton                      ",193,"0014","1930014","CCA 6","Keasler","R","Y",116
"Hamilton                      ",193,"0015","1930015","CCA 6","Keasler","R","Y",85
"Hamilton                      ",193,"0017","1930017","CCA 6","Keasler","R","Y",87
"Hamilton                      ",193,"0022","1930022","CCA 6","Keasler","R","Y",570
"Hamilton                      ",193,"0023","1930023","CCA 6","Keasler","R","Y",438
"Hamilton                      ",193,"0001","1930001","CCA 6","Burns","D","N",74
"Hamilton                      ",193,"0004","1930004","CCA 6","Burns","D","N",9
"Hamilton                      ",193,"0005","1930005","CCA 6","Burns","D","N",19
"Hamilton                      ",193,"0007","1930007","CCA 6","Burns","D","N",138
"Hamilton                      ",193,"0009","1930009","CCA 6","Burns","D","N",18
"Hamilton                      ",193,"0012","1930012","CCA 6","Burns","D","N",9
"Hamilton                      ",193,"0014","1930014","CCA 6","Burns","D","N",16
"Hamilton                      ",193,"0015","1930015","CCA 6","Burns","D","N",12
"Hamilton                      ",193,"0017","1930017","CCA 6","Burns","D","N",9
"Hamilton                      ",193,"0022","1930022","CCA 6","Burns","D","N",102
"Hamilton                      ",193,"0023","1930023","CCA 6","Burns","D","N",96
"Hamilton                      ",193,"0001","1930001","CCA 6","Bennett","L","N",26
"Hamilton                      ",193,"0004","1930004","CCA 6","Bennett","L","N",4
"Hamilton                      ",193,"0005","1930005","CCA 6","Bennett","L","N",3
"Hamilton                      ",193,"0007","1930007","CCA 6","Bennett","L","N",29
"Hamilton                      ",193,"0009","1930009","CCA 6","Bennett","L","N",1
"Hamilton                      ",193,"0012","1930012","CCA 6","Bennett","L","N",5
"Hamilton                      ",193,"0014","1930014","CCA 6","Bennett","L","N",1
"Hamilton                      ",193,"0015","1930015","CCA 6","Bennett","L","N",3
"Hamilton                      ",193,"0017","1930017","CCA 6","Bennett","L","N",1
"Hamilton                      ",193,"0022","1930022","CCA 6","Bennett","L","N",30
"Hamilton                      ",193,"0023","1930023","CCA 6","Bennett","L","N",24
"Hamilton                      ",193,"0001","1930001","State Sen 24","Leeder","D","N",81
"Hamilton                      ",193,"0004","1930004","State Sen 24","Leeder","D","N",16
"Hamilton                      ",193,"0005","1930005","State Sen 24","Leeder","D","N",18
"Hamilton                      ",193,"0007","1930007","State Sen 24","Leeder","D","N",145
"Hamilton                      ",193,"0009","1930009","State Sen 24","Leeder","D","N",19
"Hamilton                      ",193,"0012","1930012","State Sen 24","Leeder","D","N",6
"Hamilton                      ",193,"0014","1930014","State Sen 24","Leeder","D","N",13
"Hamilton                      ",193,"0015","1930015","State Sen 24","Leeder","D","N",10
"Hamilton                      ",193,"0017","1930017","State Sen 24","Leeder","D","N",9
"Hamilton                      ",193,"0022","1930022","State Sen 24","Leeder","D","N",102
"Hamilton                      ",193,"0023","1930023","State Sen 24","Leeder","D","N",97
"Hamilton                      ",193,"0001","1930001","State Sen 24","Buckingham","R","N",472
"Hamilton                      ",193,"0004","1930004","State Sen 24","Buckingham","R","N",58
"Hamilton                      ",193,"0005","1930005","State Sen 24","Buckingham","R","N",77
"Hamilton                      ",193,"0007","1930007","State Sen 24","Buckingham","R","N",719
"Hamilton                      ",193,"0009","1930009","State Sen 24","Buckingham","R","N",123
"Hamilton                      ",193,"0012","1930012","State Sen 24","Buckingham","R","N",129
"Hamilton                      ",193,"0014","1930014","State Sen 24","Buckingham","R","N",121
"Hamilton                      ",193,"0015","1930015","State Sen 24","Buckingham","R","N",90
"Hamilton                      ",193,"0017","1930017","State Sen 24","Buckingham","R","N",88
"Hamilton                      ",193,"0022","1930022","State Sen 24","Buckingham","R","N",601
"Hamilton                      ",193,"0023","1930023","State Sen 24","Buckingham","R","N",462
"Hansford                      ",195,"0001","1950001","President","Clinton","D","N",33
"Hansford                      ",195,"0002","1950002","President","Clinton","D","N",3
"Hansford                      ",195,"0003","1950003","President","Clinton","D","N",16
"Hansford                      ",195,"0004","1950004","President","Clinton","D","N",32
"Hansford                      ",195,"0005","1950005","President","Clinton","D","N",32
"Hansford                      ",195,"0006","1950006","President","Clinton","D","N",49
"Hansford                      ",195,"0007","1950007","President","Clinton","D","N",1
"Hansford                      ",195,"0009","1950009","President","Clinton","D","N",5
"Hansford                      ",195,"0001","1950001","President","Trump","R","N",416
"Hansford                      ",195,"0002","1950002","President","Trump","R","N",24
"Hansford                      ",195,"0003","1950003","President","Trump","R","N",156
"Hansford                      ",195,"0004","1950004","President","Trump","R","N",345
"Hansford                      ",195,"0005","1950005","President","Trump","R","N",300
"Hansford                      ",195,"0006","1950006","President","Trump","R","N",372
"Hansford                      ",195,"0007","1950007","President","Trump","R","N",31
"Hansford                      ",195,"0009","1950009","President","Trump","R","N",86
"Hansford                      ",195,"0001","1950001","President","Johnson","L","N",4
"Hansford                      ",195,"0002","1950002","President","Johnson","L","N",0
"Hansford                      ",195,"0003","1950003","President","Johnson","L","N",4
"Hansford                      ",195,"0004","1950004","President","Johnson","L","N",7
"Hansford                      ",195,"0005","1950005","President","Johnson","L","N",10
"Hansford                      ",195,"0006","1950006","President","Johnson","L","N",8
"Hansford                      ",195,"0007","1950007","President","Johnson","L","N",1
"Hansford                      ",195,"0009","1950009","President","Johnson","L","N",3
"Hansford                      ",195,"0001","1950001","President","Stein","G","N",2
"Hansford                      ",195,"0002","1950002","President","Stein","G","N",0
"Hansford                      ",195,"0003","1950003","President","Stein","G","N",2
"Hansford                      ",195,"0004","1950004","President","Stein","G","N",1
"Hansford                      ",195,"0005","1950005","President","Stein","G","N",2
"Hansford                      ",195,"0006","1950006","President","Stein","G","N",2
"Hansford                      ",195,"0007","1950007","President","Stein","G","N",0
"Hansford                      ",195,"0009","1950009","President","Stein","G","N",0
"Hansford                      ",195,"0001","1950001","President","Write-In","W","N",0
"Hansford                      ",195,"0002","1950002","President","Write-In","W","N",0
"Hansford                      ",195,"0003","1950003","President","Write-In","W","N",0
"Hansford                      ",195,"0004","1950004","President","Write-In","W","N",0
"Hansford                      ",195,"0005","1950005","President","Write-In","W","N",0
"Hansford                      ",195,"0006","1950006","President","Write-In","W","N",0
"Hansford                      ",195,"0007","1950007","President","Write-In","W","N",0
"Hansford                      ",195,"0009","1950009","President","Write-In","W","N",0
"Hansford                      ",195,"0001","1950001","U.S. Rep 13","Thornberry","R","Y",413
"Hansford                      ",195,"0002","1950002","U.S. Rep 13","Thornberry","R","Y",21
"Hansford                      ",195,"0003","1950003","U.S. Rep 13","Thornberry","R","Y",156
"Hansford                      ",195,"0004","1950004","U.S. Rep 13","Thornberry","R","Y",343
"Hansford                      ",195,"0005","1950005","U.S. Rep 13","Thornberry","R","Y",304
"Hansford                      ",195,"0006","1950006","U.S. Rep 13","Thornberry","R","Y",377
"Hansford                      ",195,"0007","1950007","U.S. Rep 13","Thornberry","R","Y",33
"Hansford                      ",195,"0009","1950009","U.S. Rep 13","Thornberry","R","Y",87
"Hansford                      ",195,"0001","1950001","U.S. Rep 13","DeWeese","L","N",15
"Hansford                      ",195,"0002","1950002","U.S. Rep 13","DeWeese","L","N",1
"Hansford                      ",195,"0003","1950003","U.S. Rep 13","DeWeese","L","N",11
"Hansford                      ",195,"0004","1950004","U.S. Rep 13","DeWeese","L","N",15
"Hansford                      ",195,"0005","1950005","U.S. Rep 13","DeWeese","L","N",17
"Hansford                      ",195,"0006","1950006","U.S. Rep 13","DeWeese","L","N",22
"Hansford                      ",195,"0007","1950007","U.S. Rep 13","DeWeese","L","N",0
"Hansford                      ",195,"0009","1950009","U.S. Rep 13","DeWeese","L","N",3
"Hansford                      ",195,"0001","1950001","U.S. Rep 13","Tomlinson","G","N",8
"Hansford                      ",195,"0002","1950002","U.S. Rep 13","Tomlinson","G","N",0
"Hansford                      ",195,"0003","1950003","U.S. Rep 13","Tomlinson","G","N",2
"Hansford                      ",195,"0004","1950004","U.S. Rep 13","Tomlinson","G","N",11
"Hansford                      ",195,"0005","1950005","U.S. Rep 13","Tomlinson","G","N",11
"Hansford                      ",195,"0006","1950006","U.S. Rep 13","Tomlinson","G","N",13
"Hansford                      ",195,"0007","1950007","U.S. Rep 13","Tomlinson","G","N",0
"Hansford                      ",195,"0009","1950009","U.S. Rep 13","Tomlinson","G","N",1
"Hansford                      ",195,"0001","1950001","RR Comm 1","Yarbrough","D","N",32
"Hansford                      ",195,"0002","1950002","RR Comm 1","Yarbrough","D","N",3
"Hansford                      ",195,"0003","1950003","RR Comm 1","Yarbrough","D","N",9
"Hansford                      ",195,"0004","1950004","RR Comm 1","Yarbrough","D","N",25
"Hansford                      ",195,"0005","1950005","RR Comm 1","Yarbrough","D","N",28
"Hansford                      ",195,"0006","1950006","RR Comm 1","Yarbrough","D","N",36
"Hansford                      ",195,"0007","1950007","RR Comm 1","Yarbrough","D","N",0
"Hansford                      ",195,"0009","1950009","RR Comm 1","Yarbrough","D","N",3
"Hansford                      ",195,"0001","1950001","RR Comm 1","Christian","R","N",393
"Hansford                      ",195,"0002","1950002","RR Comm 1","Christian","R","N",20
"Hansford                      ",195,"0003","1950003","RR Comm 1","Christian","R","N",152
"Hansford                      ",195,"0004","1950004","RR Comm 1","Christian","R","N",327
"Hansford                      ",195,"0005","1950005","RR Comm 1","Christian","R","N",290
"Hansford                      ",195,"0006","1950006","RR Comm 1","Christian","R","N",348
"Hansford                      ",195,"0007","1950007","RR Comm 1","Christian","R","N",31
"Hansford                      ",195,"0009","1950009","RR Comm 1","Christian","R","N",83
"Hansford                      ",195,"0001","1950001","RR Comm 1","Miller","L","N",8
"Hansford                      ",195,"0002","1950002","RR Comm 1","Miller","L","N",1
"Hansford                      ",195,"0003","1950003","RR Comm 1","Miller","L","N",5
"Hansford                      ",195,"0004","1950004","RR Comm 1","Miller","L","N",12
"Hansford                      ",195,"0005","1950005","RR Comm 1","Miller","L","N",13
"Hansford                      ",195,"0006","1950006","RR Comm 1","Miller","L","N",17
"Hansford                      ",195,"0007","1950007","RR Comm 1","Miller","L","N",1
